Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,11:25 19 Mar,21h 20m,1 stop,In-flight meal not included,7832
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,9001
IndiGo,27/06/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229
IndiGo,9/03/2019,Delhi,Cochin,DEL → TRV → COK,21:05,01:45 10 Mar,4h 40m,1 stop,No info,6937
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 07 Jun,15h 20m,2 stops,No info,13033
SpiceJet,3/05/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3625
Jet Airways,27/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 28 Jun,21h 35m,2 stops,No info,13292
Air India,12/03/2019,Banglore,New Delhi,BLR → BOM → NAG → DEL,08:50,10:15 13 Mar,25h 25m,2 stops,No info,12778
SpiceJet,1/06/2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No check-in baggage included,3841
IndiGo,18/03/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:45,1h 25m,non-stop,No info,2227
