Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → HYD → COK,13:15,22:30,9h 15m,1 stop,No info,9646
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,19:10 02 May,26h 10m,1 stop,No info,11467
Air Asia,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,22:40,10:40 13 May,12h,1 stop,No info,5192
Jet Airways,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 13 Jun,21h 40m,2 stops,No info,13376
Air Asia,03/03/2019,Banglore,New Delhi,BLR → DEL,23:25,02:10 07 Mar,2h 45m,non-stop,No info,6477
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13727
Vistara,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 19 May,27h 20m,1 stop,No info,9555
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 25 Jun,23h 50m,2 stops,No info,12819
Vistara,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,10:25,22:55,12h 30m,1 stop,No info,12395
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 16 Jun,9h 10m,1 stop,In-flight meal not included,10262
