Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,01/03/2019,Banglore,New Delhi,BLR → BOM → IDR → DEL,06:45,11:10 02 Mar,28h 25m,2 stops,No info,20999
IndiGo,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,19:35,00:35 19 Mar,5h,1 stop,No info,6575
Jet Airways,21/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 22 May,8h 55m,2 stops,No info,15129
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 07 Jun,23h 20m,1 stop,In-flight meal not included,10844
Air India,03/03/2019,Banglore,New Delhi,BLR → BBI → DEL,09:30,23:45,14h 15m,1 stop,No info,11654
IndiGo,1/04/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069
Air India,1/04/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,5176
Jet Airways,9/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13292
IndiGo,6/06/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,6386
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 22 May,29h 35m,2 stops,No info,15129
Air India,6/03/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4435
