Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 10 Apr,3h,non-stop,No info,3943
Vistara,03/03/2019,Banglore,New Delhi,BLR → DEL,21:10,00:05 04 Mar,2h 55m,non-stop,No info,7608
Air India,27/05/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,6961
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:00,9h 45m,1 stop,No info,12042
Jet Airways Business,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,12:25,6h 40m,1 stop,Business class,62427
Air India,09/03/2019,Banglore,New Delhi,BLR → VGA → HYD → DEL,10:30,21:25,10h 55m,2 stops,No info,9586
SpiceJet,1/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,9/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,09:25,12:35 10 Jun,27h 10m,2 stops,No info,13882
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,8781
Air Asia,12/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,15:10,23:30,8h 20m,2 stops,No info,5192
IndiGo,27/03/2019,Delhi,Cochin,DEL → HYD → COK,06:40,22:20,15h 40m,1 stop,No info,6442
