Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 04 Jun,23h 45m,1 stop,In-flight meal not included,10262
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 02 Jun,22h 35m,1 stop,In-flight meal not included,10262
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 02 Jun,8h 40m,1 stop,No info,14714
Jet Airways,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,18:50 22 Mar,23h 40m,2 stops,In-flight meal not included,8834
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,12:35,7h 50m,1 stop,No info,9838
IndiGo,18/05/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,4775
IndiGo,3/05/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
Air India,15/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 16 May,30h 40m,2 stops,No info,12723
IndiGo,15/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 16 Jun,14h 55m,1 stop,No info,5883
Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 25 May,27h 20m,1 stop,No info,9870
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,12:35 04 Jun,23h 35m,1 stop,In-flight meal not included,10262
