Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,03/03/2019,Banglore,New Delhi,BLR → BOM → AMD → DEL,06:45,23:55,17h 10m,2 stops,No info,10573
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,08:30,21:00,12h 30m,1 stop,No info,7503
IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 13 Jun,8h,1 stop,No info,6104
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 10 May,11h 5m,1 stop,In-flight meal not included,9663
Jet Airways,3/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,5769
Air India,15/06/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3100
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 19 May,10h 55m,1 stop,In-flight meal not included,12373
SpiceJet,15/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No check-in baggage included,3815
Jet Airways,15/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,12:15,12:35 16 Jun,24h 20m,2 stops,No info,14300
IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
IndiGo,18/06/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754
