Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,15/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,20:00,19:15 16 Jun,23h 15m,2 stops,No info,11071
SpiceJet,21/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,4174
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,18:50,14h 50m,1 stop,No info,11299
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,12:35 19 May,16h 50m,1 stop,In-flight meal not included,12373
Air India,01/03/2019,Banglore,New Delhi,BLR → CCU → DEL,05:50,09:15 02 Mar,27h 25m,1 stop,No info,13439
IndiGo,1/05/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 13 May,20h 10m,2 stops,No info,11642
IndiGo,18/06/2019,Banglore,Delhi,BLR → DEL,00:25,03:15,2h 50m,non-stop,No info,3419
IndiGo,21/05/2019,Kolkata,Banglore,CCU → RPR → HYD → BLR,06:35,12:10,5h 35m,2 stops,No info,6103
Air India,9/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 10 May,18h 20m,2 stops,No info,13033
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → JDH → DEL,08:55,15:55,7h,2 stops,In-flight meal not included,11245
