Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,15/03/2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,05:50,22:10,16h 20m,2 stops,No info,9796
Vistara,03/03/2019,Banglore,New Delhi,BLR → DEL,11:30,14:10,2h 40m,non-stop,No info,8028
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:05,21:20,8h 15m,2 stops,No info,10759
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:00,12h,1 stop,No info,10197
Air India,1/06/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,In-flight meal not included,9275
IndiGo,3/03/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 04 Mar,2h 20m,non-stop,No info,5277
Jet Airways,18/05/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 19 May,13h 50m,2 stops,In-flight meal not included,13848
IndiGo,15/05/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6412
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 19 May,12h 10m,1 stop,No info,13941
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
