Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 07 Jun,26h,2 stops,No info,12777
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,8837
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 02 May,12h 55m,1 stop,In-flight meal not included,10844
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,14571
IndiGo,15/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6093
IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,7514
IndiGo,18/05/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 22 May,18h 25m,1 stop,In-flight meal not included,12898
Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,19:15 02 Jun,24h 15m,1 stop,No info,8792
IndiGo,15/05/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
