Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6093
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,12192
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 13 Jun,12h 40m,1 stop,No info,6795
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,07:40 16 Mar,24h 40m,1 stop,No info,11455
IndiGo,1/06/2019,Chennai,Kolkata,MAA → CCU,15:40,18:25,2h 45m,non-stop,No info,3540
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,15898
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,9718
GoAir,15/05/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 16 May,7h 35m,1 stop,No info,7831
IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,08:30,21:00,12h 30m,1 stop,No info,6416
Vistara,27/03/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3739
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,8085
