Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,21:20,8h 5m,2 stops,No info,11560
IndiGo,21/05/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
GoAir,21/04/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,7031
SpiceJet,15/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4423
Air India,12/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 13 Jun,23h 40m,2 stops,No info,10975
SpiceJet,9/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 10 Apr,2h 20m,non-stop,No info,3873
Air Asia,24/04/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4107
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,10:25 16 Mar,17h 30m,1 stop,In-flight meal not included,11087
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,10529
Vistara,15/03/2019,Banglore,New Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,6138
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,15:15 13 Mar,16h 20m,1 stop,No info,13817
