Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,01/03/2019,Banglore,New Delhi,BLR → AMD → DEL,00:30,20:30,20h,1 stop,1 Long layover,14752
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 10 May,28h 20m,2 stops,No info,11542
Jet Airways,21/05/2019,Delhi,Cochin,DEL → COK,09:50,13:05,3h 15m,non-stop,In-flight meal not included,7202
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:00,8h 25m,1 stop,No info,11098
Air India,27/03/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,2575
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 28 Mar,12h 35m,1 stop,No info,6673
IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,18:55,21:45,2h 50m,non-stop,No info,14306
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 19 May,6h 35m,1 stop,No info,15554
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 16 May,28h 50m,1 stop,In-flight meal not included,9314
Jet Airways,9/03/2019,Mumbai,Hyderabad,BOM → HYD,06:30,08:00,1h 30m,non-stop,In-flight meal not included,4995
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,07:40 19 Mar,20h,1 stop,In-flight meal not included,7832
