Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,18:15,12:35 25 Jun,18h 20m,1 stop,In-flight meal not included,10262
IndiGo,24/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 25 Jun,2h 20m,non-stop,No info,5277
Air India,24/03/2019,Banglore,New Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,4441
SpiceJet,3/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
Air India,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,06:45,12:15,5h 30m,1 stop,No info,13912
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:00,12h 20m,1 stop,No info,9315
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 02 Jun,5h 35m,1 stop,In-flight meal not included,10262
Air India,27/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 28 Jun,26h,2 stops,No info,12199
IndiGo,27/05/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 28 May,2h 20m,non-stop,No info,5277
Air India,12/06/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,04:40 13 Jun,19h 30m,2 stops,No info,6117
