Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,1/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 02 Apr,2h 55m,non-stop,No info,3625
Air India,9/03/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15 10 Mar,38h,3 stops,No info,15586
Air India,27/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,7199
Jet Airways,21/03/2019,Delhi,Cochin,DEL → IXC → BOM → COK,06:20,04:25 22 Mar,22h 5m,2 stops,No info,12273
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 07 Jun,6h 30m,1 stop,No info,7530
Jet Airways,21/05/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678
Air India,24/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 25 Jun,20h 45m,2 stops,No info,11753
SpiceJet,21/05/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 22 May,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,13:20,6h 40m,1 stop,No info,10208
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 22 May,5h 5m,1 stop,No info,5054
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,08:25,15:30,7h 5m,1 stop,No info,14871
