Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,1/04/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,2050
IndiGo,3/04/2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,2754
IndiGo,27/06/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
IndiGo,6/05/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3540
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15 02 May,25h 45m,1 stop,In-flight meal not included,9663
Air India,6/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 07 Mar,26h 20m,2 stops,No info,9190
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 28 May,28h,1 stop,In-flight meal not included,12898
GoAir,15/04/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,4632
SpiceJet,24/03/2019,Mumbai,Hyderabad,BOM → HYD,13:10,14:30,1h 20m,non-stop,No info,2753
Air India,12/03/2019,Banglore,New Delhi,BLR → BOM → NAG → DEL,08:50,10:15 13 Mar,25h 25m,2 stops,No info,12778
