Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,24/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,12:35 28 May,23h 35m,1 stop,In-flight meal not included,12898
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 May,22h 55m,2 stops,No info,15129
SpiceJet,9/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No info,3911
IndiGo,12/06/2019,Delhi,Cochin,DEL → COK,21:05,00:20 13 Jun,3h 15m,non-stop,No info,6015
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,23:00,6h 5m,1 stop,No info,54826
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,20:30,01:35 28 Mar,5h 5m,1 stop,No info,5073
IndiGo,21/03/2019,Chennai,Kolkata,MAA → CCU,05:15,07:35,2h 20m,non-stop,No info,4326
Air India,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 25 Jun,26h 35m,2 stops,No info,9443
Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Jet Airways,3/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
