Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50 02 Apr,22h 30m,1 stop,No info,7927
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 10 May,20h 25m,1 stop,In-flight meal not included,12373
Air India,01/03/2019,Banglore,New Delhi,BLR → BBI → DEL,09:30,12:05 02 Mar,26h 35m,1 stop,No info,12704
Air India,9/05/2019,Kolkata,Banglore,CCU → BBI → BLR,12:00,13:15 10 May,25h 15m,1 stop,No info,6612
IndiGo,9/06/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262
IndiGo,21/03/2019,Delhi,Cochin,DEL → MAA → COK,07:20,12:30,5h 10m,1 stop,No info,6388
GoAir,12/05/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3898
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,5177
