Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/03/2019,Delhi,Cochin,DEL → AMD → COK,07:45,13:40,5h 55m,1 stop,No info,6755
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,3502
Air India,24/06/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,6961
Jet Airways,9/04/2019,Banglore,Delhi,BLR → DEL,15:50,18:45,2h 55m,non-stop,In-flight meal not included,4544
SpiceJet,18/05/2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No check-in baggage included,3841
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → DED → DEL → HYD,14:20,16:50 07 Mar,26h 30m,2 stops,No info,24115
Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,09:05 25 May,25h 55m,1 stop,No info,9502
Air India,1/04/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3100
SpiceJet,15/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,4319
IndiGo,1/05/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2227
SpiceJet,24/03/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 25 Mar,2h 20m,non-stop,No info,5831
