Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,09:55,19:15,9h 20m,1 stop,In-flight meal not included,15342
SpiceJet,15/03/2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No info,6309
Vistara,24/05/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5823
Vistara,24/03/2019,Banglore,New Delhi,BLR → DEL,11:30,14:10,2h 40m,non-stop,No info,5403
SpiceJet,1/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 28 May,21h 10m,1 stop,In-flight meal not included,12898
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:30 16 May,8h 20m,1 stop,No info,6979
Air India,12/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,16:15 13 May,23h 30m,2 stops,No info,13437
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 28 Mar,16h 55m,1 stop,In-flight meal not included,6017
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,14053
IndiGo,6/03/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,7295
