Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,24/04/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,4760
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,22:35,16h 5m,1 stop,In-flight meal not included,8824
Air India,21/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,6902
Air Asia,21/03/2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 22 Mar,14h 25m,1 stop,No info,6151
Air India,21/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,05:35 22 May,12h 45m,2 stops,No info,12324
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:25,4h 40m,1 stop,In-flight meal not included,11087
Air Asia,3/03/2019,Kolkata,Banglore,CCU → BLR,19:35,22:05,2h 30m,non-stop,No info,5964
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22:05 02 May,25h 40m,1 stop,No info,14151
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 16 May,28h 50m,1 stop,No info,11467
SpiceJet,21/05/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 22 May,2h 20m,non-stop,No info,3873
