Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 07 Jun,20h 20m,1 stop,No info,14571
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 07 Mar,6h 35m,1 stop,In-flight meal not included,13843
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,7354
IndiGo,1/06/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 02 Jun,2h 35m,non-stop,No info,4804
IndiGo,1/06/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 02 Jun,2h 20m,non-stop,No info,5277
Air India,27/03/2019,Delhi,Cochin,DEL → BLR → COK,20:30,08:15 28 Mar,11h 45m,1 stop,No info,5998
IndiGo,1/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4591
IndiGo,6/05/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2h 20m,non-stop,No info,3597
Jet Airways,24/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678
IndiGo,6/06/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
SpiceJet,18/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2017
