Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,6/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 07 Jun,2h 20m,non-stop,No info,3873
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14h 5m,1 stop,No info,11573
Vistara,15/05/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668
Air India,01/03/2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,05:50,22:10,16h 20m,2 stops,No info,13576
Air India,01/03/2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,13:00 02 Mar,25h 10m,1 stop,1 Long layover,15434
Vistara,21/04/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,5403
Jet Airways,6/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,19:45 07 Mar,38h 20m,2 stops,No info,16914
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 22 May,11h 5m,1 stop,No info,14781
Jet Airways,9/04/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4544
Air India,12/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 13 Jun,19h 55m,2 stops,No info,9416
Vistara,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:55,15h 45m,1 stop,No info,8662
