Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 10 May,22h 30m,1 stop,No info,8366
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,10:25 07 Mar,11h 35m,1 stop,No info,17261
Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,09:05 07 Jun,25h 55m,1 stop,No info,8452
IndiGo,1/04/2019,Kolkata,Banglore,CCU → GAU → BLR,15:10,20:30,5h 20m,1 stop,No info,8567
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9646
Air India,9/04/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 Apr,21h 15m,2 stops,No info,8341
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 10 May,25h 30m,1 stop,In-flight meal not included,12373
SpiceJet,21/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,In-flight meal not included,13994
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,4777
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7h 35m,1 stop,No info,7038
