Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 16 May,12h 40m,1 stop,No info,7670
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819
Vistara,15/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,27/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 28 Jun,21h 35m,2 stops,In-flight meal not included,11507
Air Asia,6/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,8759
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 13 Jun,25h 30m,1 stop,In-flight meal not included,10262
Air India,21/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 22 May,26h 20m,2 stops,No info,10975
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 07 Jun,9h 10m,1 stop,In-flight meal not included,10262
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,In-flight meal not included,6007
IndiGo,21/03/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6412
