Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,3/04/2019,Kolkata,Banglore,CCU → MAA → BLR,06:15,10:30,4h 15m,1 stop,No info,4226
Jet Airways,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,18:50 22 Mar,23h 40m,2 stops,No info,9483
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5198
Jet Airways,27/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368
Vistara,3/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982
Air India,15/03/2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,13:00 16 Mar,25h 10m,1 stop,No info,8032
Air India,15/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
IndiGo,9/05/2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35 10 May,5h 5m,1 stop,No info,8177
Air Asia,1/06/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,11410
GoAir,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:50,5h 50m,1 stop,No info,9385
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262
