Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714
IndiGo,12/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
Air India,9/05/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6121
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,05:35 10 Jun,12h 45m,2 stops,No info,11642
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 07 Mar,12h 25m,1 stop,No info,15764
IndiGo,1/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
Air India,27/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,13223
IndiGo,24/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 04 Jun,15h 10m,1 stop,No info,6795
Air Asia,9/03/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:15,5h 30m,1 stop,No info,8327
Air India,21/05/2019,Delhi,Cochin,DEL → BLR → COK,09:30,23:00,13h 30m,1 stop,No info,8907
