Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,05:05 16 Mar,15h,1 stop,No info,13555
IndiGo,12/04/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,5780
Vistara,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,09:05 13 May,12h 45m,1 stop,No info,9397
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 07 Mar,10h 10m,1 stop,No info,17024
GoAir,27/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,5281
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,10348
Air India,6/03/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 07 Mar,16h 5m,1 stop,No info,12677
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,15:25,01:35 04 Mar,10h 10m,1 stop,No info,15147
Vistara,12/06/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,15554
SpiceJet,9/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3971
