Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 07 May,2h 50m,non-stop,No info,3419
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,16289
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,12:00 19 May,19h 30m,1 stop,In-flight meal not included,10844
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,9526
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 Apr,12h 10m,1 stop,In-flight meal not included,8849
Air India,6/05/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,6121
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,18:50 22 Mar,24h 25m,2 stops,No info,12347
Vistara,18/04/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,5613
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,23:05,18:50 04 Mar,19h 45m,1 stop,No info,18253
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,14848
Jet Airways,15/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
