Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,20:50,04:25 04 Mar,7h 35m,1 stop,No info,17234
Jet Airways,6/03/2019,Delhi,Cochin,DEL → DED → BOM → COK,16:50,04:25 08 Mar,35h 35m,2 stops,No info,19907
Air India,27/03/2019,Delhi,Cochin,DEL → BLR → COK,20:30,23:00 28 Mar,26h 30m,1 stop,No info,5022
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,15:30,11h 30m,1 stop,No info,6305
Jet Airways,21/03/2019,Delhi,Cochin,DEL → MAA → BOM → COK,16:10,18:50 22 Mar,26h 40m,2 stops,In-flight meal not included,8728
IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 02 Jun,3h,non-stop,No info,3943
IndiGo,18/03/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
Jet Airways,24/03/2019,Banglore,New Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,21:20,14h 15m,2 stops,No info,8620
Air India,09/03/2019,Banglore,New Delhi,BLR → CCU → DEL,05:50,22:45,16h 55m,1 stop,No info,10657
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,20:20,12h 20m,1 stop,In-flight meal not included,7832
