Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
IndiGo,18/05/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,6347
Air India,15/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,12:15,4h,1 stop,No info,5013
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 10 Jun,9h 45m,1 stop,In-flight meal not included,9663
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Air India,24/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 25 Jun,26h 20m,2 stops,No info,13381
SpiceJet,1/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 16 May,9h 45m,1 stop,In-flight meal not included,9663
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 02 Apr,24h 55m,1 stop,In-flight meal not included,7064
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,10262
