Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
GoAir,3/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,4959
Jet Airways,9/06/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,5678
Jet Airways,9/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,7229
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,7064
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14571
IndiGo,27/03/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4148
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 25 May,15h 20m,2 stops,No info,13873
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,12:35 25 Jun,23h 35m,1 stop,In-flight meal not included,10262
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 22 May,23h 50m,2 stops,No info,15129
