Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,9/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4423
Air India,6/06/2019,Delhi,Cochin,DEL → BOM → COK,21:00,07:40 07 Jun,10h 40m,1 stop,No info,8372
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,23:35 19 May,27h 35m,1 stop,In-flight meal not included,10844
Vistara,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 19 May,25h 50m,1 stop,No info,9555
Air India,15/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,17:15,09:25 16 May,16h 10m,2 stops,No info,8839
Air India,6/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 07 May,30h 30m,2 stops,No info,10151
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 13 May,20h 10m,2 stops,No info,11432
SpiceJet,15/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4319
Air India,6/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 07 Jun,30h 30m,2 stops,No info,9626
Air India,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,20:25 19 May,26h 55m,1 stop,No info,10623
