Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 07 Jun,20h 45m,2 stops,No info,11753
SpiceJet,24/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,4174
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,19:50 22 May,23h 50m,1 stop,In-flight meal not included,10844
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 04 Jun,27h,1 stop,No info,14714
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,9899
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,09:10,21:00,11h 50m,1 stop,No info,14871
IndiGo,6/03/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,7295
Air India,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 07 Jun,24h 30m,2 stops,No info,13465
SpiceJet,21/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 28 Jun,6h 30m,1 stop,No info,7198
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 02 Jun,20h 25m,1 stop,In-flight meal not included,10262
