Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 10 May,25h 50m,1 stop,No info,8820
IndiGo,6/05/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
Vistara,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,23:25 10 Jun,27h 5m,1 stop,No info,8085
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,21:05 10 Jun,24h 40m,1 stop,In-flight meal not included,10539
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,14676
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 28 Mar,26h 10m,1 stop,In-flight meal not included,6017
Jet Airways,1/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4544
Trujet,6/03/2019,Mumbai,Hyderabad,BOM → NDC → HYD,13:05,16:20,3h 15m,1 stop,No info,4140
Jet Airways,3/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
Air India,9/03/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 Mar,21h 15m,2 stops,No info,16373
Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,23:15,17h 25m,2 stops,No info,10991
