Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 22 May,30h 30m,2 stops,No info,10151
IndiGo,18/06/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 19 Jun,2h 50m,non-stop,No info,3419
Air India,18/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 19 May,20h 45m,2 stops,No info,13486
Vistara,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50 10 Jun,22h 30m,1 stop,No info,8610
GoAir,15/06/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,No info,3898
Air India,24/03/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,09:10,11:10 25 Mar,26h,2 stops,No info,15187
IndiGo,1/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,04:55,21:20,16h 25m,2 stops,No info,10278
IndiGo,15/04/2019,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
Air India,15/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,08:50 16 Mar,24h 35m,1 stop,No info,5521
IndiGo,27/05/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
