Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:30,15h 20m,1 stop,No info,6513
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,8355
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:30 22 May,10h 25m,2 stops,No info,16655
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,18:15,12h 30m,1 stop,In-flight meal not included,10844
SpiceJet,21/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,3873
IndiGo,9/06/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,5224
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,12:00 16 May,19h 30m,1 stop,In-flight meal not included,10844
IndiGo,3/03/2019,Kolkata,Banglore,CCU → BLR,05:30,08:20,2h 50m,non-stop,No info,4778
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,20:50,18:50 10 Mar,22h,1 stop,No info,16289
Air India,18/03/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5674
