Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,16:10 13 Mar,17h 15m,1 stop,No info,13817
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,7229
SpiceJet,3/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3859
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 22 May,19h 25m,2 stops,No info,13899
IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 25 Jun,16h 15m,1 stop,No info,6628
IndiGo,15/05/2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35 16 May,5h 5m,1 stop,No info,10123
SpiceJet,3/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,23:25,16h 55m,1 stop,No info,13339
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 07 Jun,8h 40m,1 stop,No info,14714
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 13 Jun,21h 35m,1 stop,No info,12692
GoAir,15/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,5281
