Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
6276,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,32,3733
104083,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.33,12,5177
292442,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.67,34,49553
225912,Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Business,8.92,11,39847
216152,Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Business,7.08,6,82553
250281,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,Business,15.5,20,69244
158584,AirAsia,I5-1518,Hyderabad,Evening,one,Early_Morning,Mumbai,Economy,11.5,1,14945
171619,GO_FIRST,G8-504,Hyderabad,Morning,one,Night,Kolkata,Economy,11.58,11,5292
73512,Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,14.42,24,4173
62602,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.25,8,11508
