Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,15/06/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4878
SpiceJet,9/05/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2227
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15 16 May,25h 45m,1 stop,In-flight meal not included,10844
Air Asia,3/04/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4107
Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,10:50 25 Mar,27h 40m,1 stop,No info,11262
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 04 Jun,22h 35m,1 stop,In-flight meal not included,10262
Jet Airways,18/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,6144
GoAir,15/03/2019,Banglore,New Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,5706
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,In-flight meal not included,5853
