Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:05 02 Apr,16h 5m,1 stop,No info,8662
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,11:25 07 Mar,23h 45m,1 stop,No info,17261
IndiGo,9/04/2019,Kolkata,Banglore,CCU → MAA → BLR,19:35,00:10 10 Apr,4h 35m,1 stop,No info,4860
Air India,3/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 04 Mar,26h,2 stops,No info,13442
Vistara,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,15:40,22:55,7h 15m,1 stop,No info,12395
Air India,15/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 16 May,24h,1 stop,No info,6528
IndiGo,1/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,21:00,16h 5m,1 stop,No info,6314
IndiGo,9/04/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 10 Apr,14h 5m,1 stop,No info,6270
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 07 Jun,23h 15m,1 stop,No info,14714
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,9359
