Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,12/05/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3100
Air India,12/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,5438
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,5780
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,01:20 10 Jun,15h 55m,2 stops,No info,11668
IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,11934
Jet Airways,27/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 28 Jun,8h 25m,2 stops,No info,16263
IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:35 07 Mar,7h,1 stop,No info,14871
SpiceJet,24/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3573
Air India,3/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,21:30,19:15 04 Mar,21h 45m,2 stops,No info,12497
Air India,21/06/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5411
IndiGo,9/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6600
