Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Air India,9/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15 10 Mar,37h 20m,2 stops,No info,14483
Air India,24/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 25 Jun,26h,2 stops,No info,11989
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 22 May,20h 10m,1 stop,No info,16079
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 07 May,25h 20m,1 stop,No info,13067
IndiGo,12/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6818
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,08:15 13 May,23h 50m,1 stop,No info,13941
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,12927
IndiGo,15/05/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 16 May,2h 35m,non-stop,No info,4804
Jet Airways,1/04/2019,Delhi,Cochin,DEL → BOM → COK,16:00,12:35 02 Apr,20h 35m,1 stop,In-flight meal not included,5406
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:45,01:35 22 Mar,14h 50m,1 stop,No info,7318
