Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 10 Jun,26h,2 stops,No info,12199
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 22 May,15h 30m,1 stop,No info,14067
Jet Airways,15/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,8016
Air India,3/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,24/03/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 25 Mar,24h,1 stop,No info,6241
Air India,3/03/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 04 Mar,20h 55m,1 stop,No info,16142
Jet Airways,27/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 28 Jun,22h,2 stops,In-flight meal not included,10919
IndiGo,21/04/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 22 Apr,2h 40m,non-stop,No info,4804
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6979
Air India,18/04/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6094
