Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 07 Mar,8h 5m,1 stop,No info,17057
IndiGo,18/06/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 07 May,13h 20m,1 stop,No info,14388
IndiGo,3/04/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,4744
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 02 Jun,19h 5m,1 stop,In-flight meal not included,10262
Air India,03/03/2019,Banglore,New Delhi,BLR → DEL,21:10,23:55,2h 45m,non-stop,No info,7591
Air Asia,27/05/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6152
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,09:00 07 Mar,24h 5m,1 stop,No info,15025
IndiGo,3/03/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,6795
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,20:25 25 May,26h 55m,1 stop,No info,10623
