Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,No info,11467
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,15:05 07 May,22h 15m,2 stops,No info,12434
Air India,24/06/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5201
Vistara,18/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 07 Jun,22h 55m,2 stops,No info,13014
SpiceJet,6/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No info,3597
Air India,03/03/2019,Banglore,New Delhi,BLR → BOM → IDR → DEL,08:50,11:10 07 Mar,26h 20m,2 stops,No info,12599
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 25 May,27h 40m,1 stop,In-flight meal not included,10844
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,12898
IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
