Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 07 Mar,38h 15m,2 stops,No info,10283
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,7795
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,00:20,07:40,7h 20m,1 stop,In-flight meal not included,13977
Jet Airways,1/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 02 Jun,21h 40m,2 stops,In-flight meal not included,10919
IndiGo,3/03/2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,6038
IndiGo,21/05/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5601
IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,12351
Air India,15/04/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,6094
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7575
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 28 May,6h 35m,1 stop,No info,16079
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 16 Jun,23h 45m,1 stop,In-flight meal not included,10262
