Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,27/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,3/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 04 Jun,15h 10m,2 stops,No info,13292
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,9526
SpiceJet,21/03/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 22 Mar,2h 20m,non-stop,No check-in baggage included,3815
IndiGo,27/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
Jet Airways,15/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 16 Jun,13h 50m,2 stops,No info,13376
SpiceJet,9/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
Air India,24/03/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,01:20 25 Mar,15h 55m,2 stops,No info,11853
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,10262
SpiceJet,24/03/2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No info,3859
Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 10 Jun,22h 25m,2 stops,No info,12744
