Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,10056
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25 07 Jun,18h,1 stop,In-flight meal not included,10539
IndiGo,18/03/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 19 Mar,2h 20m,non-stop,No info,5277
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,23:15,13h 15m,1 stop,No info,11936
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 10 Jun,22h 55m,2 stops,No info,13014
Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 07 Jun,27h 20m,1 stop,No info,8820
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 10 May,21h 35m,1 stop,In-flight meal not included,12373
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,12:35 02 Jun,27h 35m,1 stop,In-flight meal not included,10262
Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,21:50,19:45 28 Mar,21h 55m,1 stop,In-flight meal not included,7438
IndiGo,21/03/2019,Kolkata,Banglore,CCU → BLR,05:30,08:20,2h 50m,non-stop,No info,4148
