Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,15/06/2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 16 Jun,14h 25m,1 stop,No info,6853
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 29 May,29h 20m,2 stops,No info,16704
SpiceJet,27/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3573
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 16 May,25h 50m,1 stop,No info,9345
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13014
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13797
Air India,03/03/2019,Banglore,New Delhi,BLR → HBX → BOM → NAG → DEL,12:00,10:35 07 Mar,22h 35m,3 stops,No info,12358
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:35 10 Mar,7h 20m,1 stop,In-flight meal not included,14086
IndiGo,3/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 25 May,13h 20m,1 stop,No info,13731
