Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,12303
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:35 22 Mar,13h 55m,1 stop,No info,7695
IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 25 Jun,14h 5m,1 stop,No info,5684
Air India,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,07:55 13 Jun,15h 5m,1 stop,No info,8366
Air India,1/03/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,19630
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,05:05 07 Mar,15h,1 stop,In-flight meal not included,13502
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 02 May,12h 55m,1 stop,No info,14781
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,6513
Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,9929
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → IXU → BOM → COK,17:50,01:30 07 Jun,7h 40m,2 stops,No info,18275
Air India,9/04/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 10 Apr,27h 20m,1 stop,No info,4487
