Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
147169,Indigo,6E-6785,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,7.25,42,3401
37387,AirAsia,I5-1529,Delhi,Morning,one,Evening,Chennai,Economy,7.83,16,5153
98194,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.58,25,4792
137193,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Economy,15.25,14,10961
9497,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.42,47,5227
292573,Air_India,AI-766,Chennai,Early_Morning,one,Night,Mumbai,Business,13.08,36,51057
92946,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,44,5696
108905,Air_India,AI-501,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.0,44,6583
226529,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,25.92,17,41269
296319,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Business,12.92,11,54896
