Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:10 25 Mar,21h,1 stop,No info,13759
Air India,6/03/2019,Mumbai,Hyderabad,BOM → BBI → HYD,12:00,12:25 07 Mar,24h 25m,1 stop,No info,14408
Air India,9/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 10 Jun,23h,2 stops,No info,13381
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 02 Apr,27h 20m,1 stop,No info,9135
IndiGo,15/05/2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5h 25m,1 stop,No info,6218
SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,4174
Air India,6/06/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 07 Jun,16h 5m,1 stop,No info,6117
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,10703
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 13 Jun,24h 10m,1 stop,No info,12692
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:55 07 Jun,17h 55m,1 stop,In-flight meal not included,10539
