Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:15 13 May,21h 5m,1 stop,In-flight meal not included,10844
Vistara,12/05/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,4668
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45 02 Apr,28h 15m,1 stop,No info,12681
Air India,6/04/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 07 Apr,27h 20m,1 stop,No info,4487
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,14571
SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 28 Apr,2h 20m,non-stop,No check-in baggage included,3841
SpiceJet,3/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 04 Jun,2h 20m,non-stop,No info,3873
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,13:45 02 May,20h 55m,2 stops,No info,16372
Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 25 May,20h,2 stops,No info,14897
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,8614
