Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,1/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,5176
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,In-flight meal not included,15136
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,23:25,15h,1 stop,In-flight meal not included,10031
Jet Airways,21/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,18:50 22 Mar,37h 25m,2 stops,No info,12814
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,12681
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,18:50,11h 50m,1 stop,No info,12402
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:10,9h 45m,1 stop,No info,13759
SpiceJet,18/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Air Asia,21/05/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 22 May,2h 50m,non-stop,No info,3383
Vistara,9/05/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4668
