Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,27/06/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3100
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,16:10,10h 25m,1 stop,No info,16736
Air India,1/04/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 02 Apr,12h 45m,1 stop,No info,5117
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,18:50 22 Mar,32h 5m,2 stops,No info,11093
GoAir,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,23:30,07:45 10 Jun,8h 15m,1 stop,No info,6354
Air India,18/03/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,5674
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 28 May,18h 45m,2 stops,In-flight meal not included,13029
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 26 Jun,29h 20m,2 stops,No info,12819
Air India,06/03/2019,Banglore,New Delhi,BLR → BOM → UDR → DEL,08:50,16:30 07 Mar,31h 40m,2 stops,No info,14143
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,5740
GoAir,03/03/2019,Banglore,New Delhi,BLR → DEL,11:40,14:35,2h 55m,non-stop,No info,7646
