Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029
IndiGo,24/05/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,7640
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,15:15,7h 15m,1 stop,No info,22270
Air India,1/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,4441
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,04:25 28 May,19h 25m,1 stop,In-flight meal not included,12898
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 02 Apr,21h 25m,1 stop,In-flight meal not included,7064
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844
SpiceJet,9/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,4174
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45 13 Jun,28h 15m,1 stop,In-flight meal not included,8529
IndiGo,21/05/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 22 May,2h 50m,non-stop,No info,3625
IndiGo,21/05/2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,3419
