Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 28 Mar,8h 5m,1 stop,No info,6628
Air India,9/03/2019,Delhi,Cochin,DEL → BOM → COK,21:40,07:40 10 Mar,10h,1 stop,No info,13832
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3h,non-stop,No info,6860
Air India,12/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10 13 May,23h 10m,2 stops,No info,10676
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 04 Jun,5h 35m,1 stop,No info,14714
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 13 Jun,23h 15m,1 stop,In-flight meal not included,10262
IndiGo,21/05/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754
Air Asia,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,22:55,15h 20m,1 stop,No info,6785
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 22 May,9h 30m,1 stop,No info,14067
Jet Airways,21/05/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 22 May,8h 25m,2 stops,In-flight meal not included,15318
