Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,22:40,10:40 10 May,12h,1 stop,No info,5192
Air India,9/05/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,6121
Air India,24/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:15,15h 25m,1 stop,No info,8669
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:15,13h 15m,1 stop,No info,8476
SpiceJet,21/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,2647
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 07 Jun,22h 5m,1 stop,No info,14714
Air India,6/03/2019,Delhi,Cochin,DEL → BLR → COK,20:30,08:15 07 Mar,11h 45m,1 stop,No info,10566
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,In-flight meal not included,10262
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:35 22 Mar,15h 35m,1 stop,No info,8098
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,6883
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,16108
