Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:30 28 May,7h 15m,1 stop,In-flight meal not included,7308
Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 07 Jun,26h 55m,2 stops,In-flight meal not included,11733
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 02 Jun,13h 45m,1 stop,No info,14714
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,No info,14388
Jet Airways,24/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,11:25 19 Mar,14h,1 stop,In-flight meal not included,7832
Air India,3/06/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15 04 Jun,38h,3 stops,No info,10493
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,18:50 10 Mar,24h 35m,1 stop,In-flight meal not included,14053
IndiGo,6/03/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,7295
Air India,21/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,11:10 22 May,26h 50m,2 stops,No info,11222
