Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,15/05/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383
GoAir,01/03/2019,Banglore,New Delhi,BLR → DEL,11:40,14:35,2h 55m,non-stop,No info,11111
Jet Airways,1/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4030
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 04 Mar,10h 35m,1 stop,No info,14871
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 28 May,8h 40m,1 stop,In-flight meal not included,12898
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,14533
Air India,6/06/2019,Delhi,Cochin,DEL → BLR → COK,17:40,08:15 07 Jun,14h 35m,1 stop,No info,7258
SpiceJet,1/04/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,4812
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,12384
Air India,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 07 Jun,19h 40m,2 stops,No info,8603
