Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,03/03/2019,Banglore,New Delhi,BLR → CCU → DEL,11:05,22:45,11h 40m,1 stop,No info,11444
Jet Airways,12/06/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,7202
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4030
Air India,6/03/2019,Mumbai,Hyderabad,BOM → BLR → HYD,09:15,09:15 07 Mar,24h,1 stop,No info,9535
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,10:05 02 May,17h 35m,1 stop,In-flight meal not included,8586
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,05:45,04:40 19 May,22h 55m,1 stop,In-flight meal not included,8586
SpiceJet,18/05/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3625
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,8055
Air India,21/03/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3100
IndiGo,9/06/2019,Kolkata,Banglore,CCU → MAA → BLR,17:35,22:15,4h 40m,1 stop,No info,5699
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 28 May,8h 55m,2 stops,No info,15129
