Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,13:20,9h 20m,1 stop,No info,14973
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,No info,14571
SpiceJet,3/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 04 Jun,2h 55m,non-stop,No check-in baggage included,3257
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,23:00,6h 5m,1 stop,In-flight meal not included,11087
SpiceJet,1/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
SpiceJet,15/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4423
Air India,3/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 04 Jun,20h 45m,2 stops,No info,11753
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,14571
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,8475
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,10:05 02 May,14h 5m,1 stop,No info,13941
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 22 May,23h 15m,1 stop,No info,16079
