Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50 16 May,22h 30m,1 stop,No info,9345
IndiGo,24/06/2019,Delhi,Cochin,DEL → HYD → COK,11:55,22:30,10h 35m,1 stop,No info,6442
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11h 45m,1 stop,No info,6838
SpiceJet,3/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
SpiceJet,21/03/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No info,3173
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:30 04 Jun,7h 15m,1 stop,No info,13377
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 10 May,21h 35m,1 stop,In-flight meal not included,9314
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → HYD → COK,13:15,22:20,9h 5m,1 stop,No info,9856
Air India,21/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,8372
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 02 Apr,23h 20m,1 stop,In-flight meal not included,7064
IndiGo,1/05/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 02 May,2h 35m,non-stop,No info,4804
