Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,1/03/2019,Chennai,Kolkata,MAA → CCU,05:15,07:35,2h 20m,non-stop,No info,7295
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,11:30,7h 40m,1 stop,No info,7408
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,13994
IndiGo,15/05/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5224
SpiceJet,9/03/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No info,4391
Air India,18/05/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 19 May,19h 25m,2 stops,No info,14109
SpiceJet,27/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4885
Jet Airways,1/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,8016
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,12524
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,02:15,18:50,16h 35m,1 stop,In-flight meal not included,6017
Air India,9/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 May,21h 15m,2 stops,No info,10441
